"ID";"WijkenEnBuurten";"TotaalGeweldsEnSeksueleMisdrijven_22";"Mishandeling_23";"BedreigingEnStalking_24";"OverigeGeweldsEnSeksueleMisdrijven_25"
"9653";"BU04201001";"4";"0";"3";"1"
"9654";"BU04201002";"3";"1";"2";"0"
"9655";"BU04201003";"1";"1";"0";"0"
"9656";"WK042011  ";"23";"14";"5";"4"
"9657";"BU04201100";"2";"0";"1";"1"
"9658";"BU04201101";"6";"4";"2";"0"
"9659";"BU04201102";"15";"10";"2";"3"
"9660";"BU04201103";"0";"0";"0";"0"
"9661";"WK042012  ";"4";"1";"3";"0"
"9662";"BU04201200";"4";"1";"3";"0"
"9663";"GM0938    ";"47";"19";"22";"6"
"9664";"WK093800  ";"31";"14";"15";"2"
"9665";"BU09380000";"25";"12";"12";"1"
"9666";"BU09380001";"5";"1";"3";"1"
"9667";"BU09380002";"0";"0";"0";"0"
"9668";"BU09380003";"0";"0";"0";"0"
"9669";"BU09380009";"1";"1";"0";"0"
"9670";"WK093801  ";"4";"2";"2";"0"
"9671";"BU09380100";"4";"2";"2";"0"
"9672";"BU09380109";"0";"0";"0";"0"
"9673";"WK093802  ";"11";"3";"5";"3"
"9674";"BU09380200";"5";"1";"3";"1"
"9675";"BU09380201";"0";"0";"0";"0"
"9676";"BU09380202";"1";"1";"0";"0"
"9677";"BU09380203";"2";"0";"0";"2"
"9678";"BU09380204";"2";"1";"1";"0"
"9679";"BU09380205";"1";"0";"1";"0"
"9680";"BU09380206";"0";"0";"0";"0"
"9681";"GM1948    ";"200";"98";"55";"47"
"9682";"WK194801  ";"5";"3";"1";"1"
"9683";"BU19480101";"1";"0";"1";"0"
"9684";"BU19480102";"0";"0";"0";"0"
"9685";"BU19480103";"0";"0";"0";"0"
"9686";"BU19480104";"0";"0";"0";"0"
"9687";"BU19480105";"0";"0";"0";"0"
"9688";"BU19480106";"1";"1";"0";"0"
"9689";"BU19480107";"0";"0";"0";"0"
"9690";"BU19480108";"0";"0";"0";"0"
"9691";"BU19480109";"1";"0";"0";"1"
"9692";"BU19480110";"0";"0";"0";"0"
"9693";"BU19480111";"0";"0";"0";"0"
"9694";"BU19480112";"2";"2";"0";"0"
"9695";"BU19480113";"0";"0";"0";"0"
"9696";"WK194802  ";"61";"31";"15";"15"
"9697";"BU19480201";"7";"3";"3";"1"
"9698";"BU19480202";"2";"0";"2";"0"
"9699";"BU19480203";"0";"0";"0";"0"
"9700";"BU19480204";"0";"0";"0";"0"
"9701";"BU19480205";"6";"4";"2";"0"
"9702";"BU19480206";"0";"0";"0";"0"
"9703";"BU19480207";"1";"0";"0";"1"
"9704";"BU19480208";"1";"1";"0";"0"
"9705";"BU19480209";"0";"0";"0";"0"
"9706";"BU19480210";"11";"5";"1";"5"
"9707";"BU19480211";"3";"3";"0";"0"
"9708";"BU19480212";"7";"3";"3";"1"
"9709";"BU19480213";"0";"0";"0";"0"
"9710";"BU19480214";"2";"2";"0";"0"
"9711";"BU19480215";"1";"1";"0";"0"
"9712";"BU19480216";"2";"0";"1";"1"
"9713";"BU19480217";"3";"1";"1";"1"
"9714";"BU19480218";"1";"0";"0";"1"
"9715";"BU19480219";"2";"1";"1";"0"
"9716";"BU19480220";"0";"0";"0";"0"
"9717";"BU19480221";"6";"3";"1";"2"
"9718";"BU19480222";"0";"0";"0";"0"
"9719";"BU19480223";"0";"0";"0";"0"
"9720";"BU19480224";"0";"0";"0";"0"
"9721";"BU19480225";"2";"1";"0";"1"
"9722";"BU19480226";"2";"2";"0";"0"
"9723";"BU19480227";"0";"0";"0";"0"
"9724";"BU19480228";"1";"0";"0";"1"
"9725";"BU19480229";"1";"1";"0";"0"
"9726";"WK194803  ";"30";"13";"9";"8"
"9727";"BU19480301";"0";"0";"0";"0"
"9728";"BU19480302";"3";"1";"2";"0"
"9729";"BU19480303";"1";"1";"0";"0"
"9730";"BU19480304";"2";"0";"2";"0"
"9731";"BU19480305";"0";"0";"0";"0"
"9732";"BU19480306";"0";"0";"0";"0"
"9733";"BU19480307";"1";"0";"1";"0"
"9734";"BU19480308";"1";"0";"0";"1"
"9735";"BU19480309";"1";"0";"0";"1"
"9736";"BU19480310";"3";"0";"2";"1"
"9737";"BU19480311";"2";"2";"0";"0"
"9738";"BU19480312";"0";"0";"0";"0"
"9739";"BU19480313";"0";"0";"0";"0"
"9740";"BU19480314";"2";"2";"0";"0"
"9741";"BU19480315";"2";"0";"0";"2"
"9742";"BU19480316";"2";"1";"1";"0"
"9743";"BU19480317";"6";"5";"1";"0"
"9744";"BU19480318";"4";"1";"0";"3"
"9745";"WK194804  ";"101";"51";"28";"22"
"9746";"BU19480401";"2";"0";"1";"1"
"9747";"BU19480402";"6";"2";"3";"1"
"9748";"BU19480403";"3";"3";"0";"0"
"9749";"BU19480404";"11";"7";"2";"2"
"9750";"BU19480405";"0";"0";"0";"0"
"9751";"BU19480406";"0";"0";"0";"0"
"9752";"BU19480407";"3";"3";"0";"0"
"9753";"BU19480408";"0";"0";"0";"0"
"9754";"BU19480409";"0";"0";"0";"0"
"9755";"BU19480410";"3";"0";"2";"1"
"9756";"BU19480411";"0";"0";"0";"0"
"9757";"BU19480412";"3";"2";"0";"1"
"9758";"BU19480413";"0";"0";"0";"0"
"9759";"BU19480414";"2";"0";"0";"2"
"9760";"BU19480415";"0";"0";"0";"0"
"9761";"BU19480416";"1";"0";"0";"1"
"9762";"BU19480417";"5";"2";"1";"2"
"9763";"BU19480418";"2";"0";"1";"1"
"9764";"BU19480419";"1";"1";"0";"0"
"9765";"BU19480420";"3";"2";"0";"1"
"9766";"BU19480421";"1";"0";"1";"0"
"9767";"BU19480422";"0";"0";"0";"0"
"9768";"BU19480423";"4";"2";"1";"1"
"9769";"BU19480424";"7";"4";"2";"1"
"9770";"BU19480425";"2";"1";"1";"0"
"9771";"BU19480426";"0";"0";"0";"0"
"9772";"BU19480427";"8";"4";"3";"1"
"9773";"BU19480428";"1";"0";"1";"0"
"9774";"BU19480429";"26";"16";"5";"5"
"9775";"BU19480430";"1";"0";"1";"0"
"9776";"BU19480431";"4";"1";"2";"1"
"9777";"BU19480432";"1";"1";"0";"0"
"9778";"BU19480433";"1";"0";"1";"0"
"9779";"GM0119    ";"114";"74";"18";"22"
"9780";"WK011900  ";"58";"46";"3";"9"
"9781";"BU01190000";"44";"37";"1";"6"
"9782";"BU01190001";"3";"2";"0";"1"
"9783";"BU01190002";"11";"7";"2";"2"
"9784";"WK011901  ";"3";"2";"1";"0"
"9785";"BU01190100";"1";"1";"0";"0"
"9786";"BU01190101";"2";"1";"1";"0"
"9787";"WK011902  ";"14";"6";"5";"3"
"9788";"BU01190200";"5";"4";"0";"1"
"9789";"BU01190201";"4";"1";"2";"1"
"9790";"BU01190202";"5";"1";"3";"1"
"9791";"WK011903  ";"20";"7";"7";"6"
"9792";"BU01190300";"4";"2";"1";"1"
"9793";"BU01190301";"8";"1";"5";"2"
"9794";"BU01190302";"2";"0";"1";"1"
"9795";"BU01190303";"6";"4";"0";"2"
"9796";"WK011904  ";"6";"5";"0";"1"
"9797";"BU01190400";"2";"1";"0";"1"
"9798";"BU01190401";"4";"4";"0";"0"
"9799";"WK011905  ";"4";"4";"0";"0"
"9800";"BU01190500";"2";"2";"0";"0"
"9801";"BU01190501";"2";"2";"0";"0"
"9802";"WK011906  ";"6";"3";"2";"1"
"9803";"BU01190600";"1";"1";"0";"0"
"9804";"BU01190601";"3";"2";"1";"0"
"9805";"BU01190602";"0";"0";"0";"0"
"9806";"BU01190603";"2";"0";"1";"1"
"9807";"WK011907  ";"0";"0";"0";"0"
"9808";"BU01190700";"0";"0";"0";"0"
"9809";"BU01190701";"0";"0";"0";"0"
"9810";"WK011908  ";"0";"0";"0";"0"
"9811";"BU01190800";"0";"0";"0";"0"
"9812";"WK011909  ";"0";"0";"0";"0"
"9813";"BU01190900";"0";"0";"0";"0"
"9814";"BU01190901";"0";"0";"0";"0"
"9815";"WK011910  ";"1";"1";"0";"0"
"9816";"BU01191000";"0";"0";"0";"0"
"9817";"BU01191001";"1";"1";"0";"0"
"9818";"BU01191002";"0";"0";"0";"0"
"9819";"BU01191003";"0";"0";"0";"0"
"9820";"BU01191004";"0";"0";"0";"0"
"9821";"WK011911  ";"0";"0";"0";"0"
"9822";"BU01191100";;;;
"9823";"BU01191101";"0";"0";"0";"0"
"9824";"BU01191102";"0";"0";"0";"0"
"9825";"WK011912  ";"1";"0";"0";"1"
"9826";"BU01191200";"0";"0";"0";"0"
"9827";"BU01191201";"0";"0";"0";"0"
"9828";"BU01191202";"0";"0";"0";"0"
"9829";"BU01191203";"1";"0";"0";"1"
"9830";"BU01191204";"0";"0";"0";"0"
"9831";"BU01191205";"0";"0";"0";"0"
"9832";"BU01191206";"0";"0";"0";"0"
"9833";"BU01191207";"0";"0";"0";"0"
"9834";"BU01191208";;;;
"9835";"BU01191209";"0";"0";"0";"0"
"9836";"WK011913  ";"1";"0";"0";"1"
"9837";"BU01191300";"0";"0";"0";"0"
"9838";"BU01191301";"0";"0";"0";"0"
"9839";"BU01191302";"1";"0";"0";"1"
"9840";"GM0687    ";"245";"121";"79";"45"
"9841";"WK068700  ";"57";"36";"14";"7"
"9842";"BU06870000";"57";"36";"14";"7"
"9843";"WK068701  ";"32";"14";"12";"6"
"9844";"BU06870100";"10";"2";"5";"3"
"9845";"BU06870101";"7";"5";"1";"1"
"9846";"BU06870102";"8";"3";"5";"0"
"9847";"BU06870103";"0";"0";"0";"0"
"9848";"BU06870104";"0";"0";"0";"0"
"9849";"BU06870105";"0";"0";"0";"0"
"9850";"BU06870106";"5";"2";"1";"2"
"9851";"BU06870107";"2";"2";"0";"0"
"9852";"BU06870108";"0";"0";"0";"0"
"9853";"BU06870109";"0";"0";"0";"0"
"9854";"WK068702  ";"41";"15";"16";"10"
"9855";"BU06870200";"40";"15";"15";"10"
"9856";"BU06870209";"1";"0";"1";"0"
"9857";"WK068703  ";"99";"49";"31";"19"
"9858";"BU06870300";"26";"15";"6";"5"
"9859";"BU06870301";"39";"22";"11";"6"
"9860";"BU06870302";"1";"1";"0";"0"
"9861";"BU06870309";"33";"11";"14";"8"
"9862";"WK068704  ";"4";"0";"3";"1"
"9863";"BU06870400";"4";"0";"3";"1"
"9864";"BU06870409";"0";"0";"0";"0"
"9865";"WK068705  ";"12";"7";"3";"2"
"9866";"BU06870500";"8";"4";"3";"1"
"9867";"BU06870501";"1";"0";"0";"1"
"9868";"BU06870502";"1";"1";"0";"0"
"9869";"BU06870503";;;;
"9870";"BU06870509";"2";"2";"0";"0"
"9871";"GM1842    ";"36";"20";"8";"8"
"9872";"WK184200  ";"22";"13";"4";"5"
"9873";"BU18420000";"6";"4";"0";"2"
"9874";"BU18420001";"11";"4";"4";"3"
"9875";"BU18420002";"1";"1";"0";"0"
"9876";"BU18420004";"1";"1";"0";"0"
"9877";"BU18420005";"1";"1";"0";"0"
"9878";"BU18420007";;;;
"9879";"BU18420009";"2";"2";"0";"0"
"9880";"WK184201  ";"14";"7";"4";"3"
"9881";"BU18420100";"8";"3";"2";"3"
"9882";"BU18420101";"0";"0";"0";"0"
"9883";"BU18420103";"1";"1";"0";"0"
"9884";"BU18420106";"5";"3";"2";"0"
"9885";"BU18420108";"0";"0";"0";"0"
"9886";"BU18420109";"0";"0";"0";"0"
"9887";"GM1731    ";"86";"46";"20";"20"
"9888";"WK173100  ";"44";"23";"12";"9"
"9889";"BU17310000";"40";"21";"11";"8"
"9890";"BU17310001";"1";"1";"0";"0"
"9891";"BU17310002";"0";"0";"0";"0"
"9892";"BU17310003";"1";"0";"1";"0"
"9893";"BU17310009";"2";"1";"0";"1"
"9894";"WK173101  ";"1";"0";"0";"1"
"9895";"BU17310100";"1";"0";"0";"1"
"9896";"BU17310101";"0";"0";"0";"0"
"9897";"BU17310109";"0";"0";"0";"0"
"9898";"WK173102  ";"3";"1";"1";"1"
"9899";"BU17310200";"1";"1";"0";"0"
"9900";"BU17310201";"0";"0";"0";"0"
"9901";"BU17310209";"2";"0";"1";"1"
"9902";"WK173103  ";"4";"2";"2";"0"
"9903";"BU17310300";"2";"2";"0";"0"
"9904";"BU17310309";"2";"0";"2";"0"
"9905";"WK173104  ";"1";"0";"1";"0"
"9906";"BU17310400";"0";"0";"0";"0"
"9907";"BU17310409";"1";"0";"1";"0"
"9908";"WK173105  ";"0";"0";"0";"0"
"9909";"BU17310500";;;;
"9910";"BU17310509";"0";"0";"0";"0"
"9911";"WK173106  ";"9";"6";"2";"1"
"9912";"BU17310600";"9";"6";"2";"1"
"9913";"BU17310601";"0";"0";"0";"0"
"9914";"BU17310602";"0";"0";"0";"0"
"9915";"BU17310609";"0";"0";"0";"0"
"9916";"WK173107  ";"3";"3";"0";"0"
"9917";"BU17310700";"1";"1";"0";"0"
"9918";"BU17310701";"0";"0";"0";"0"
"9919";"BU17310702";"1";"1";"0";"0"
"9920";"BU17310709";"1";"1";"0";"0"
"9921";"WK173108  ";"7";"4";"1";"2"
"9922";"BU17310800";"2";"2";"0";"0"
"9923";"BU17310801";"1";"0";"1";"0"
"9924";"BU17310802";"1";"0";"0";"1"
"9925";"BU17310809";"3";"2";"0";"1"
"9926";"WK173109  ";"8";"5";"0";"3"
"9927";"BU17310900";"8";"5";"0";"3"
"9928";"BU17310901";"0";"0";"0";"0"
"9929";"BU17310909";"0";"0";"0";"0"
"9930";"WK173110  ";"1";"0";"0";"1"
"9931";"BU17311000";"1";"0";"0";"1"
"9932";"BU17311001";;;;
"9933";"BU17311009";;;;
"9934";"WK173111  ";"3";"1";"0";"2"
"9935";"BU17311100";"1";"0";"0";"1"
"9936";"BU17311109";"2";"1";"0";"1"
"9937";"WK173112  ";"0";"0";"0";"0"
"9938";"BU17311200";"0";"0";"0";"0"
"9939";"BU17311209";"0";"0";"0";"0"
"9940";"WK173113  ";"0";"0";"0";"0"
"9941";"BU17311309";"0";"0";"0";"0"
"9942";"WK173114  ";"0";"0";"0";"0"
"9943";"BU17311400";"0";"0";"0";"0"
"9944";"BU17311409";"0";"0";"0";"0"
"9945";"WK173115  ";"1";"1";"0";"0"
"9946";"BU17311500";;;;
"9947";"BU17311509";"1";"1";"0";"0"
"9948";"WK173116  ";"1";"0";"1";"0"
"9949";"BU17311600";;;;
"9950";"BU17311601";"0";"0";"0";"0"
"9951";"BU17311602";;;;
"9952";"BU17311609";"1";"0";"1";"0"
"9953";"GM1952    ";"280";"136";"98";"46"
"9954";"WK195201  ";"45";"23";"14";"8"
"9955";"BU19520101";"22";"12";"8";"2"
"9956";"BU19520102";"4";"2";"1";"1"
"9957";"BU19520103";"0";"0";"0";"0"
"9958";"BU19520104";"7";"3";"2";"2"
"9959";"BU19520105";"7";"4";"1";"2"
"9960";"BU19520106";"2";"1";"1";"0"
"9961";"BU19520107";"3";"1";"1";"1"
"9962";"WK195202  ";"63";"24";"24";"15"
"9963";"BU19520201";"10";"4";"2";"4"
"9964";"BU19520202";"5";"2";"3";"0"
"9965";"BU19520203";"5";"2";"1";"2"
"9966";"BU19520204";"1";"0";"0";"1"
"9967";"BU19520205";"11";"4";"5";"2"
"9968";"BU19520206";"6";"1";"2";"3"
"9969";"BU19520207";"21";"10";"8";"3"
"9970";"BU19520208";"4";"1";"3";"0"
"9971";"BU19520209";;;;
"9972";"BU19520210";;;;
"9973";"WK195203  ";"8";"4";"4";"0"
"9974";"BU19520301";"6";"2";"4";"0"
"9975";"BU19520302";"0";"0";"0";"0"
"9976";"BU19520303";"0";"0";"0";"0"
"9977";"BU19520304";"0";"0";"0";"0"
"9978";"BU19520305";"2";"2";"0";"0"
"9979";"BU19520306";"0";"0";"0";"0"
"9980";"WK195204  ";"35";"20";"12";"3"
"9981";"BU19520401";"7";"6";"1";"0"
"9982";"BU19520402";"4";"2";"1";"1"
"9983";"BU19520403";"13";"8";"4";"1"
"9984";"BU19520404";"5";"2";"2";"1"
"9985";"BU19520405";"2";"1";"1";"0"
"9986";"BU19520406";"0";"0";"0";"0"
"9987";"BU19520407";"1";"1";"0";"0"
"9988";"BU19520408";"1";"0";"1";"0"
"9989";"BU19520409";"2";"0";"2";"0"
"9990";"WK195205  ";"2";"2";"0";"0"
"9991";"BU19520501";"1";"1";"0";"0"
"9992";"BU19520502";"1";"1";"0";"0"
"9993";"WK195206  ";"16";"11";"3";"2"
"9994";"BU19520601";"6";"5";"1";"0"
"9995";"BU19520602";"0";"0";"0";"0"
"9996";"BU19520603";"10";"6";"2";"2"
"9997";"BU19520604";;;;
"9998";"WK195207  ";"0";"0";"0";"0"
"9999";"BU19520701";"0";"0";"0";"0"
"10000";"BU19520702";"0";"0";"0";"0"
"10001";"WK195208  ";"3";"3";"0";"0"
"10002";"BU19520801";"1";"1";"0";"0"
"10003";"BU19520802";"0";"0";"0";"0"
"10004";"BU19520803";"1";"1";"0";"0"
"10005";"BU19520804";"1";"1";"0";"0"
"10006";"BU19520805";;;;
"10007";"WK195209  ";"6";"2";"3";"1"
"10008";"BU19520901";"6";"2";"3";"1"
"10009";"BU19520902";;;;
"10010";"BU19520903";;;;
"10011";"BU19520904";"0";"0";"0";"0"
"10012";"BU19520905";"0";"0";"0";"0"
"10013";"BU19520906";;;;
"10014";"BU19520907";;;;
"10015";"WK195210  ";"5";"5";"0";"0"
"10016";"BU19521001";"2";"2";"0";"0"
"10017";"BU19521002";"3";"3";"0";"0"
"10018";"BU19521003";;;;
"10019";"BU19521004";;;;
"10020";"WK195211  ";"3";"2";"1";"0"
"10021";"BU19521101";"3";"2";"1";"0"
"10022";"BU19521102";"0";"0";"0";"0"
"10023";"BU19521103";"0";"0";"0";"0"
"10024";"WK195212  ";"6";"4";"2";"0"
"10025";"BU19521201";"6";"4";"2";"0"
"10026";"BU19521202";"0";"0";"0";"0"
"10027";"BU19521203";;;;
"10028";"WK195213  ";"8";"1";"3";"4"
"10029";"BU19521301";"8";"1";"3";"4"
"10030";"BU19521302";;;;
"10031";"BU19521303";;;;
"10032";"WK195214  ";"2";"1";"0";"1"
"10033";"BU19521401";"2";"1";"0";"1"
"10034";"BU19521402";;;;
"10035";"WK195215  ";"9";"3";"3";"3"
"10036";"BU19521501";"8";"3";"3";"2"
"10037";"BU19521502";"1";"0";"0";"1"
"10038";"BU19521503";;;;
"10039";"WK195216  ";"2";"0";"1";"1"
"10040";"BU19521601";"1";"0";"1";"0"
"10041";"BU19521602";"1";"0";"0";"1"
"10042";"BU19521603";;;;
"10043";"BU19521604";"0";"0";"0";"0"
"10044";"WK195217  ";"1";"0";"0";"1"
"10045";"BU19521701";"1";"0";"0";"1"
"10046";"BU19521702";"0";"0";"0";"0"
"10047";"WK195218  ";"33";"14";"16";"3"
"10048";"BU19521801";"14";"7";"7";"0"
"10049";"BU19521802";"15";"6";"8";"1"
"10050";"BU19521803";"1";"0";"1";"0"
"10051";"BU19521804";"0";"0";"0";"0"
"10052";"BU19521805";"2";"0";"0";"2"
"10053";"BU19521806";"1";"1";"0";"0"
"10054";"WK195219  ";"8";"4";"2";"2"
"10055";"BU19521901";"7";"4";"2";"1"
"10056";"BU19521902";"1";"0";"0";"1"
"10057";"WK195220  ";"16";"7";"7";"2"
"10058";"BU19522001";"12";"4";"6";"2"
"10059";"BU19522002";"3";"3";"0";"0"
"10060";"BU19522003";"1";"0";"1";"0"
"10061";"BU19522004";;;;
"10062";"BU19522005";"0";"0";"0";"0"
"10063";"WK195221  ";"9";"6";"3";"0"
"10064";"BU19522101";"7";"4";"3";"0"
"10065";"BU19522102";"2";"2";"0";"0"
"10066";"GM0815    ";"14";"4";"8";"2"
"10067";"WK081509  ";"10";"4";"4";"2"
"10068";"BU08150921";"2";"2";"0";"0"
"10069";"BU08150922";"2";"1";"1";"0"
"10070";"BU08150923";"0";"0";"0";"0"
"10071";"BU08150924";"3";"1";"1";"1"
"10072";"BU08150925";"2";"0";"2";"0"
"10073";"BU08150926";"0";"0";"0";"0"
"10074";"BU08150927";;;;
"10075";"BU08150928";"0";"0";"0";"0"
"10076";"BU08150929";"1";"0";"0";"1"
"10077";"WK081510  ";"1";"0";"1";"0"
"10078";"BU08151032";"1";"0";"1";"0"
"10079";"BU08151033";"0";"0";"0";"0"
"10080";"WK081512  ";"3";"0";"3";"0"
"10081";"BU08151234";"1";"0";"1";"0"
"10082";"BU08151235";"2";"0";"2";"0"
"10083";"WK081515  ";"0";"0";"0";"0"
"10084";"BU08151530";"0";"0";"0";"0"
"10085";"BU08151531";"0";"0";"0";"0"
"10086";"GM1709    ";"99";"59";"31";"9"
"10087";"WK170900  ";"35";"22";"10";"3"
"10088";"BU17090000";"15";"10";"4";"1"
"10089";"BU17090001";"7";"3";"2";"2"
"10090";"BU17090002";"9";"7";"2";"0"
"10091";"BU17090003";"1";"1";"0";"0"
"10092";"BU17090004";"1";"0";"1";"0"
"10093";"BU17090005";"1";"0";"1";"0"
"10094";"BU17090006";"1";"1";"0";"0"
"10095";"BU17090008";"0";"0";"0";"0"
"10096";"BU17090009";"0";"0";"0";"0"
"10097";"WK170901  ";"10";"9";"1";"0"
"10098";"BU17090100";"8";"7";"1";"0"
"10099";"BU17090109";"2";"2";"0";"0"
"10100";"WK170902  ";"5";"4";"1";"0"
"10101";"BU17090200";"5";"4";"1";"0"
"10102";"BU17090209";"0";"0";"0";"0"
"10103";"WK170903  ";"20";"11";"6";"3"
"10104";"BU17090300";"14";"8";"5";"1"
"10105";"BU17090301";"0";"0";"0";"0"
"10106";"BU17090302";"0";"0";"0";"0"
"10107";"BU17090303";"6";"3";"1";"2"
"10108";"BU17090309";"0";"0";"0";"0"
"10109";"WK170904  ";"3";"0";"2";"1"
"10110";"BU17090400";"2";"0";"2";"0"
"10111";"BU17090401";;;;
"10112";"BU17090409";"1";"0";"0";"1"
"10113";"WK170905  ";"2";"0";"2";"0"
"10114";"BU17090500";"2";"0";"2";"0"
"10115";"BU17090509";"0";"0";"0";"0"
"10116";"WK170906  ";"4";"3";"1";"0"
"10117";"BU17090600";"4";"3";"1";"0"
"10118";"BU17090601";"0";"0";"0";"0"
"10119";"BU17090609";"0";"0";"0";"0"
"10120";"WK170907  ";"12";"6";"4";"2"
"10121";"BU17090700";"8";"3";"4";"1"
"10122";"BU17090701";"1";"1";"0";"0"
"10123";"BU17090702";"2";"2";"0";"0"
"10124";"BU17090703";"0";"0";"0";"0"
"10125";"BU17090709";"1";"0";"0";"1"
"10126";"WK170908  ";"1";"0";"1";"0"
"10127";"BU17090800";"0";"0";"0";"0"
"10128";"BU17090809";"1";"0";"1";"0"
"10129";"WK170909  ";"4";"1";"3";"0"
"10130";"BU17090900";"3";"1";"2";"0"
"10131";"BU17090901";"0";"0";"0";"0"
"10132";"BU17090902";"1";"0";"1";"0"
"10133";"BU17090909";"0";"0";"0";"0"
"10134";"WK170910  ";"2";"2";"0";"0"
"10135";"BU17091000";"1";"1";"0";"0"
"10136";"BU17091009";"1";"1";"0";"0"
"10137";"GM1927    ";"46";"22";"11";"13"
"10138";"WK192700  ";"8";"7";"0";"1"
"10139";"BU19270000";"1";"1";"0";"0"
"10140";"BU19270001";"0";"0";"0";"0"
"10141";"BU19270002";"5";"4";"0";"1"
"10142";"BU19270003";"2";"2";"0";"0"
"10143";"BU19270009";"0";"0";"0";"0"
"10144";"WK192701  ";"8";"4";"2";"2"
"10145";"BU19270100";"3";"1";"1";"1"
"10146";"BU19270109";"5";"3";"1";"1"
"10147";"WK192702  ";"6";"2";"0";"4"
"10148";"BU19270200";"0";"0";"0";"0"
"10149";"BU19270201";"6";"2";"0";"4"
"10150";"BU19270202";"0";"0";"0";"0"
"10151";"WK192703  ";"0";"0";"0";"0"
"10152";"BU19270300";"0";"0";"0";"0"
"10153";"BU19270309";"0";"0";"0";"0"
"10154";"WK192704  ";"3";"1";"2";"0"
"10155";"BU19270400";"1";"0";"1";"0"
"10156";"BU19270409";"2";"1";"1";"0"
"10157";"WK192705  ";"1";"1";"0";"0"
"10158";"BU19270500";"1";"1";"0";"0"
"10159";"BU19270501";"0";"0";"0";"0"
"10160";"WK192706  ";"2";"0";"1";"1"
"10161";"BU19270600";"1";"0";"0";"1"
"10162";"BU19270609";"1";"0";"1";"0"
"10163";"WK192707  ";"0";"0";"0";"0"
"10164";"BU19270700";"0";"0";"0";"0"
"10165";"WK192708  ";"9";"4";"1";"4"
"10166";"BU19270800";"8";"4";"1";"3"
"10167";"BU19270801";"0";"0";"0";"0"
"10168";"BU19270802";"0";"0";"0";"0"
"10169";"BU19270803";"1";"0";"0";"1"
"10170";"WK192709  ";"1";"1";"0";"0"
"10171";"BU19270900";"0";"0";"0";"0"
"10172";"BU19270901";"0";"0";"0";"0"
"10173";"BU19270909";"1";"1";"0";"0"
"10174";"WK192710  ";"5";"1";"3";"1"
"10175";"BU19271000";"5";"1";"3";"1"
"10176";"WK192711  ";"3";"1";"2";"0"
"10177";"BU19271100";"2";"1";"1";"0"
"10178";"BU19271109";"1";"0";"1";"0"
"10179";"GM1955    ";"74";"38";"22";"14"
"10180";"WK195500  ";"36";"21";"9";"6"
"10181";"BU19550000";"15";"9";"4";"2"
"10182";"BU19550001";"11";"7";"1";"3"
"10183";"BU19550002";"4";"0";"3";"1"
"10184";"BU19550003";"0";"0";"0";"0"
"10185";"BU19550004";"1";"1";"0";"0"
"10186";"BU19550005";"0";"0";"0";"0"
"10187";"BU19550006";"0";"0";"0";"0"
"10188";"BU19550007";"1";"1";"0";"0"
"10189";"BU19550008";"3";"2";"1";"0"
"10190";"BU19550009";"1";"1";"0";"0"
"10191";"BU19550010";"0";"0";"0";"0"
"10192";"WK195501  ";"3";"2";"0";"1"
"10193";"BU19550100";"2";"2";"0";"0"
"10194";"BU19550101";"0";"0";"0";"0"
"10195";"BU19550102";"1";"0";"0";"1"
"10196";"BU19550106";"0";"0";"0";"0"
"10197";"BU19550107";"0";"0";"0";"0"
"10198";"BU19550108";"0";"0";"0";"0"
"10199";"BU19550109";"0";"0";"0";"0"
"10200";"WK195502  ";"35";"15";"13";"7"
"10201";"BU19550200";"8";"3";"3";"2"
"10202";"BU19550201";"20";"9";"6";"5"
"10203";"BU19550202";"0";"0";"0";"0"
"10204";"BU19550203";"0";"0";"0";"0"
"10205";"BU19550205";;;;
"10206";"BU19550206";"0";"0";"0";"0"
"10207";"BU19550207";"3";"1";"2";"0"
"10208";"BU19550208";"3";"2";"1";"0"
"10209";"BU19550209";"1";"0";"1";"0"
"10210";"GM0335    ";"23";"12";"3";"8"
"10211";"WK033500  ";"12";"5";"2";"5"
"10212";"BU03350000";"10";"4";"2";"4"
"10213";"BU03350001";"2";"1";"0";"1"
"10214";"WK033501  ";"4";"1";"1";"2"
"10215";"BU03350100";"3";"1";"1";"1"
"10216";"BU03350101";;;;
"10217";"BU03350102";"0";"0";"0";"0"
"10218";"BU03350103";"0";"0";"0";"0"
"10219";"BU03350108";"1";"0";"0";"1"
"10220";"BU03350109";"0";"0";"0";"0"
"10221";"WK033502  ";"7";"6";"0";"1"
"10222";"BU03350200";"6";"6";"0";"0"
"10223";"BU03350201";"1";"0";"0";"1"
"10224";"BU03350202";"0";"0";"0";"0"
"10225";"BU03350209";;;;
"10226";"GM0944    ";"37";"9";"17";"11"
"10227";"WK094400  ";"33";"7";"15";"11"
"10228";"BU09440000";"23";"6";"9";"8"
"10229";"BU09440001";"10";"1";"6";"3"
"10230";"BU09440009";"0";"0";"0";"0"
"10231";"WK094401  ";"4";"2";"2";"0"
"10232";"BU09440100";"2";"0";"2";"0"
"10233";"BU09440101";"2";"2";"0";"0"
"10234";"GM1740    ";"75";"44";"16";"15"
"10235";"WK174000  ";"42";"20";"12";"10"
"10236";"BU17400000";"20";"12";"5";"3"
"10237";"BU17400001";"13";"5";"4";"4"
"10238";"BU17400006";"4";"3";"1";"0"
